,,,,,,,,,PDGFD,INPP4B,,,,NMNAT3,,JUN,,,FOXD3,,,,,REST,NCOR1,KAT6B,HILS1,,,,,,1-Mar,,PJA1,,,,,,,,,,,,,,FPR1,,,,,SLC30A1,SLC30A1
,,,,,,,,,PDHB,INTS8,,,,NOG,,KAZALD1,,FLRT2,FOXD4L1,,,,,RFX4,NEK11,KAT7,HIPK4,,,,,,10-Mar,,PJA2,,,,,,,,,,,,,,RHOB,,,,,YIPF5,YIPF5
,,,,,,,,,PEG10,IPO9,,,,NOL12,,KCNA1,,FLT3,FOXD4L3,,,,,RING1,NPM1,KAT8,HIRA,,,,,,11-Mar,,PLK1,,,,,,,,,,,,,,EGR1,,,,,PTTG1IP,PTTG1IP
,,,,,,,,,PEPD,IQGAP1,,,,NOTCH1,,KCNA3,,FOXA1,FOXD4L4,,,,,RNF168,NPM2,KDM1A,HIRIP3,,,,,,2-Mar,,PPIL2,,,,,,,,,,,,,,GNAI3,,,,,TMUB2,TMUB2
,,,,,,,,,PEX5,IRAK1,,,,NOTCH3,,KCNAB1,,FOXA2,FOXE1,,,,,RNF169,NR1H4,KDM1B,HIST1H1A,,,,,,3-Mar,,SH3RF2,,,,,,,,,,,,,,C1R,,,,,ZNF747,ZNF747
,,,,,,,,,PEX6,IRF9,,,,NPAS2,,KCNC2,,FOXB1,FOXF1,,,,,RNF2,NR3C1,KDM2A,HIST1H1B,,,,,,4-Mar,,PRPF19,,,,,,,,,,,,,,NCOA3,,,,,CTTN,CTTN
,,,,,,,,,PGD,ISG15,,,,NPTN,,KCNC4,,FOXD2,FOXF2,,,,,RNF20,NSD1,KDM2B,HIST1H1C,,,,,,5-Mar,,PSMA1,,,,,,,,,,,,,,PARP12,,,,,CFL2,CFL2
,,,,,,,,,PHLDA1,ITGA6,,,,NR2F2,,KCND3,,FOXD3,FOXG1,,,,,RNF4,OGT,KDM3A,HIST1H1D,,,,,,6-Mar,,PSMA2,,,,,,,,,,,,,,ABI1,,,,,C16orf58,C16orf58
,,,,,,,,,PIK3CA,ITPR2,,,,NR4A1,,KCNH1,,FOXD4L1,FOXJ1,,,,,RNF8,OIP5,KDM3B,HIST1H1E,,,,,,7-Mar,,PSMA3,,,,,,,,,,,,,,RCAN1,,,,,ZSCAN25,ZSCAN25
,,,,,,,,,PIK3R1,JAG2,,,,NT5DC2,,KCNH3,,FOXD4L3,FOXL1,,,,,RUNX2,PADI2,KDM4A,HIST1H1T,,,,,,8-Mar,,PSMA4,,,,,,,,,,,,,,EMP3,,,,,RETSAT,RETSAT
,,,,,,,,,PIK3R4,KDM7A,,,,NUDCD1,,KCNK12,,FOXD4L4,FOXL2,,,,,RUVBL2,PADI4,KDM4B,HIST1H2AA,,,,,,9-Mar,,PSMA5,,,,,,,,,,,,,,IRF2,,,,,UBL3,UBL3
,,,,,,,,,PIWIL1,JMJD1C,,,,NUDT15,,KCNK13,,FOXE1,FOXQ1,,,,,RXRA,PAF1,KDM4C,HIST1H2AB,,,,,,MDC1,,PSMA6,,,,,,,,,,,,,,HLA-DMA,,,,,TFAP2A,TFAP2A
,,,,,,,,,PLA1A,KCND3,,,,NUP43,,KCNK2,,FOXE3,FRMD3,,,,,SAFB,PAX7,KDM4D,HIST1H2AC,,,,,,MDM2,,PSMA7,,,,,,,,,,,,,,LAMB3,,,,,PNMAL1,PNMAL1
,,,,,,,,,PLIN2,KCTD12,,,,NUP93,,KCNK4,,FOXF1,FRMPD4,,,,,SATB1,PAXIP1,KDM4E,HIST1H2AD,,,,,,MDM4,,PSMA8,,,,,,,,,,,,,,MYC,,,,,NBR1,NBR1
,,,,,,,,,PLOD2,KDELR3,,,,NXPH4,,KCNMA1,,FOXG1,FUCA2,,,,,SATB2,PBRM1,KDM5A,HIST1H2AE,,,,,,MED1,,PSMB1,,,,,,,,,,,,,,ATP2B1,,,,,YPEL3,YPEL3
,,,,,,,,,PLSCR1,KDR,,,,OBSCN,,KCNQ3,,FOXJ1,FUT4,,,,,SETD7,PCGF1,KDM5B,HIST1H2AG,,,,,,MED10,,PSMB10,,,,,,,,,,,,,,YRDC,,,,,C18orf32,C18orf32
,,,,,,,,,PLSCR4,PUM3,,,,OIP5,,KCNV1,,FOXL1,FUZ,,,,,SETDB1,PCGF2,KDM5C,HIST1H2AH,,,,,,MED11,,PSMB11,,,,,,,,,,,,,,HLA-DRB1,,,,,RNFT1,RNFT1
,,,,,,,,,PMEL,SPIDR,,,,OLFM1,,CEMIP,,FOXL2,FZD1,,,,,SETSIP,PER1,KDM5D,HIST1H2AI,,,,,,MED12,,PSMB2,,,,,,,,,,,,,,NDP,,,,,POLR3GL,POLR3GL
,,,,,,,,,PMM1,WASHC5,,,,OLFML3,,KIAA1324,,FOXO4,FZD10,,,,,SFPQ,PER2,KDM6A,HIST1H2AK,,,,,,MED17,,PSMB3,,,,,,,,,,,,,,MCL1,,,,,NECAP1,NECAP1
,,,,,,,,,PMP22,KIAA0232,,,,OSBPL11,,KIRREL3,,FRMD3,FZD2,,,,,SHMT2,PHB,KDM6B,HIST1H2AL,,,,,,MED20,,PSMB4,,,,,,,,,,,,,,F3,,,,,WFS1,WFS1
,,,,,,,,,POLR1D,SHTN1,,,,OSGIN2,,KL,,FRMPD1,FZD8,,,,,SIN3A,PHC1,KANSL1,HIST1H2AM,,,,,,MED21,,PSMB5,,,,,,,,,,,,,,MT2A,,,,,TMEM106B,TMEM106B
,,,,,,,,,POSTN,KIF14,,,,P2RX5,,KLF4,,FRMPD4,GABRA2,,,,,SIN3B,PHF1,KANSL3,HIST1H2BA,,,,,,MED24,,PSMB6,,,,,,,,,,,,,,IFI44L,,,,,BMF,BMF
,,,,,,,,,PPP1R3C,KIT,,,,PANK3,,KLHL35,,FUT4,GABRA4,,,,,SIRT2,PHF13,L3MBTL1,HIST1H2BB,,,,,,MED27,,PSMB7,,,,,,,,,,,,,,SERPINB2,,,,,HECTD3,HECTD3
,,,,,,,,,PPP2R5D,KPNA2,,,,TENT4A,,KY,,FZD10,GABRB2,,,,,SIRT6,JADE2,L3MBTL2,HIST1H2BC,,,,,,MED30,,PSMB8,,,,,,,,,,,,,,MAFF,,,,,PLEKHG2,PLEKHG2
,,,,,,,,,PRCP,KPNB1,,,,PAPPA,,LAYN,,FZD2,GAD1,,,,,SIRT7,JADE3,L3MBTL3,HIST1H2BD,,,,,,MED31,,PSMB9,,,,,,,,,,,,,,FJX1,,,,,SLC25A44,SLC25A44
,,,,,,,,,PREPL,LACTB2,,,,PAWR,,LBX1,,GABBR2,GAD2,,,,,SIX1,JADE1,L3MBTL4,HIST1H2BE,,,,,,MED7,,PSMC1,,,,,,,,,,,,,,LGALS3BP,,,,,MITF,MITF
,,,,,,,,,PRKACB,LAMA5,,,,PCBP4,,LGALS3,,GABRA2,GADD45G,,,,,SKIL,PHF19,LDB1,HIST1H2BF,,,,,,MED8,,PSMC2,,,,,,,,,,,,,,IL18,,,,,SEC24C,SEC24C
,,,,,,,,,PRKAR1A,LAMC1,,,,PCGF1,,LGR5,,GABRA4,GALNT10,,,,,SLC30A9,PHF2,LEF1,HIST1H2BG,,,,,,MGRN1,,PSMC3,,,,,,,,,,,,,,GADD45B,,,,,KIF3B,KIF3B
,,,,,,,,,PRKCH,LAMTOR2,,,,PCSK6,,LHX2,,GAD2,GALNT18,,,,,SMAD2,PHF20,LEO1,HIST1H2BH,,,,,,MIB1,,PSMC4,,,,,,,,,,,,,,TLR1,,,,,IGF2R,IGF2R
,,,,,,,,,PRKCI,LAP3,,,,PDE1B,,LHX4,,GADD45G,GALR2,,,,,SMAD3,PHF21A,LOXL2,HIST1H2BI,,,,,,MIB2,,PSMC5,,,,,,,,,,,,,,CEBPD,,,,,FAM8A1,FAM8A1
,,,,,,,,,PRPF4,LAPTM4B,,,,PDE4A,,LHX5,,GALNT18,GATA2,,,,,SMAD4,PHF8,LRWD1,HIST1H2BJ,,,,,,MID2,,PSMC6,,,,,,,,,,,,,,GNA15,,,,,RBM48,RBM48
,,,,,,,,,PSD3,LAPTM5,,,,PDE9A,,LHX6,,GALR2,GATA3,,,,,SMAD6,PIH1D1,MAP3K12,HIST1H2BK,,,,,,MITF,,PSMD1,,,,,,,,,,,,,,CSF2,,,,,UBE2H,UBE2H
,,,,,,,,,PTEN,LARP1,,,,PDGFA,,LHX8,,GAS7,GATA4,,,,,SMARCA1,PKN1,MAP3K7,HIST1H2BL,,,,,,MKRN1,,PSMD10,,,,,,,,,,,,,,SPHK1,,,,,LINC00094,LINC00094
,,,,,,,,,PTP4A1,LDB3,,,,PDGFC,,LINC00268,,GATA2,GATA6,,,,,SMARCA2,POLE3,MBD1,HIST1H2BM,,,,,,MKRN2,,PSMD11,,,,,,,,,,,,,,IFI35,,,,,EXOC7,EXOC7
,,,,,,,,,PTP4A2,LETM1,,,,PDP1,,LMX1B,,GATA3,GBX2,,,,,SMARCA4,POLE4,MBD2,HIST1H2BN,,,,,,MKRN3,,PSMD12,,,,,,,,,,,,,,LYN,,,,,C5orf24,C5orf24
,,,,,,,,,HACD3,LGALS1,,,,PEA15,,LOC153684,,GATA4,GCM2,,,,,SMARCA5,PPM1F,MBD3,HIST1H2BO,,,,,,MKRN4P,,PSMD13,,,,,,,,,,,,,,PNRC1,,,,,TAX1BP1,TAX1BP1
,,,,,,,,,HACD2,LGALS3,,,,PEG10,,LONRF3,,GATA5,GDA,,,,,SMARCB1,PPP5C,MBD3L1,HIST1H3A,,,,,,MOCS3,,PSMD14,,,,,,,,,,,,,,IRF5,,,,,FAM78A,FAM78A
,,,,,,,,,QARS,LGALS8,,,,PGAM5,,ADGRL3,,GATA6,GDF6,,,,,SMARCC1,PRDM13,MBD3L2,HIST1H3B,,,,,,MSL2,,PSMD2,,,,,,,,,,,,,,IFITM2,,,,,PIAS3,PIAS3
,,,,,,,,,RAB11FIP1,LHFPL6,,,,PIAS2,,LPL,,GATM,GDF7,,,,,SMARCC2,PRDM14,MBD3L3,HIST1H3C,,,,,,MTA1,,PSMD3,,,,,,,,,,,,,,BANK1,,,,,SCARB2,SCARB2
,,,,,,,,,RAB17,LHFPL2,,,,PIGW,,PLPPR1,,GBX2,GDNF,,,,,SMARCD1,PRDM16,MBD3L4,HIST1H3D,,,,,,MUL1,,PSMD4,,,,,,,,,,,,,,AXL,,,,,STAT5A,STAT5A
,,,,,,,,,RAB4A,LINC00342,,,,PITHD1,,LRCH2,,GDA,GFI1,,,,,SMARCD2,PRDM2,MBD3L5,HIST1H3E,,,,,,MYCBP2,,PSMD5,,,,,,,,,,,,,,KLF6,,,,,XPC,XPC
,,,,,,,,,RAB6B,,,,,PITPNA,,LRFN5,,GDF6,GFRA1,,,,,SMARCD3,PRDM4,MBIP,HIST1H3F,,,,,,MYLIP,,PSMD6,,,,,,,,,,,,,,PTGER4,,,,,BIRC2,BIRC2
,,,,,,,,,RAB7A,LOC389906,,,,PJA2,,LRP2,,GDF7,GHR,,,,,SMARCE1,PRDM5,MBTD1,HIST1H3G,,,,,,MYSM1,,PSMD7,,,,,,,,,,,,,,CASP3,,,,,PIP4K2A,PIP4K2A
,,,,,,,,,RABGAP1L,,,,,PKIA,,LRRC71,,GDNF,GHSR,,,,,SMC1A,PRDM6,MCM2,HIST1H3H,,,,,,NAE1,,PSMD8,,,,,,,,,,,,,,PMEPA1,,,,,ZFPL1,ZFPL1
,,,,,,,,,RABGGTB,ADGRL1,,,,PLCB3,,LRRTM1,,GFI1,GIMAP5,,,,,SMC3,PRDM7,MCRS1,HIST1H3I,,,,,,NAIP,,PSMD9,,,,,,,,,,,,,,TNC,,,,,DSTYK,DSTYK
,,,,,,,,,RAF1,LRP1,,,,PLOD1,,LTBP2,,GFRA1,GINS1,,,,,SNAI2,PRDM9,MEAF6,HIST1H3J,,,,,,NSMCE3,,PSME1,,,,,,,,,,,,,,ZBTB10,,,,,ZNF646,ZNF646
,,,,,,,,,RARB,LRP8,,,,PLOD3,,LTK,,GFRA2,GJB2,,,,,SOX10,PRKAA1,MECOM,HIST1H4A,,,,,,NEDD4,,PSME2,,,,,,,,,,,,,,PCDH7,,,,,FITM2,FITM2
,,,,,,,,,RHOA,LSM14A,,,,PLTP,,LYSMD2,,GGN,GJD2,,,,,SOX14,PRKAA2,MECP2,HIST1H4B,,,,,,NEDD4L,,PSME3,,,,,,,,,,,,,,CCRL2,,,,,GLRX2,GLRX2
,,,,,,,,,RHOBTB3,LTBR,,,,PLXNA3,,MAB21L1,,GHR,GLIPR2,,,,,SOX15,PRKCA,MED24,HIST1H4C,,,,,,NEDD8,,PSME4,,,,,,,,,,,,,,CDKN1A,,,,,IER2,IER2
,,,,,,,,,RIOK3,LUC7L2,,,,PMAIP1,,MAB21L2,,GHSR,COLGALT2,,,,,SOX9,PRKCB,MEN1,HIST1H4D,,,,,,NEURL1,,PSMF1,,,,,,,,,,,,,,CCNL1,,,,,CSNK1A1,CSNK1A1
,,,,,,,,,RMND5A,LUC7L3,,,,PNP,,MAFB,,GIMAP5,GNA14,,,,,SP3,PRKCD,MIS18A,HIST1H4E,,,,,,NEURL1B,,PTTG1,,,,,,,,,,,,,,PER1,,,,,GON7,GON7
,,,,,,,,,RNASE4,LY6E,,,,PODXL,,MAL,,GIPC2,GPC5,,,,,SREBF1,PRMT1,MIS18BP1,HIST1H4F,,,,,,NEURL2,,RAB40A,,,,,,,,,,,,,,TLR3,,,,,PNPLA6,PNPLA6
,,,,,,,,,RNF13,LY96,,,,POLD3,,MAPK4,,GJB2,GPM6B,,,,,SRF,PRMT2,CENPU,HIST1H4H,,,,,,NEURL3,,RAB40AL,,,,,,,,,,,,,,B4GALT1,,,,,BTG1,BTG1
,,,,,,,,,RNF7,LYN,,,,POLR1A,,MAPT,,GJD2,GPR101,,,,,SSBP1,PRMT3,KMT2A,HIST1H4I,,,,,,NEUROD2,,RAB40B,,,,,,,,,,,,,,CLCF1,,,,,PSENEN,PSENEN
,,,,,,,,,ROBO1,LYPLA1,,,,POLR2C,,MCOLN3,,COLGALT2,GPR12,,,,,SSRP1,PRMT5,KMT2D,HIST1H4J,,,,,,NFATC2IP,,RAB40C,,,,,,,,,,,,,,MVP,,,,,ZNF791,ZNF791
,,,,,,,,,ROPN1B,LZTS1,,,,POLR3E,,MESP1,,GNA14,ADGRG6,,,,,STAG1,PRMT6,KMT2C,HIST1H4K,,,,,,NFE2L2,,RABGEF1,,,,,,,,,,,,,,CFB,,,,,ARHGAP5,ARHGAP5
,,,,,,,,,RPL10A,MACF1,,,,POLR3K,,METRNL,,GNAS,GPR50,,,,,STAT3,PRMT7,KMT2B,HIST1H4L,,,,,,NHLRC1,,RAD18,,,,,,,,,,,,,,NFKBIE,,,,,MBTPS2,MBTPS2
,,,,,,,,,RPL11,MACROD1,,,,PLPP2,,,,GNG12,GPR6,,,,,STAT5B,PRMT8,KMT2E,HIST2H2AA3,,,,,,NLRC4,,RAG1,,,,,,,,,,,,,,PTPN1,,,,,TRIM32,TRIM32
,,,,,,,,,RPL13,MAD1L1,,,,PPIF,,MIR137HG,,GPC3,GPR88,,,,,SUV39H1,PSME4,MORF4L1,HIST2H2AA4,,,,,,NOP58,,RAG2,,,,,,,,,,,,,,USP18,,,,,FAM134C,FAM134C
,,,,,,,,,RPL14,MAN1C1,,,,PPP1R1A,,MKX,,GPC4,GREB1L,,,,,SUZ12,RAG1,MORF4L2,HIST2H2AB,,,,,,NPEPPS,,RBBP6,,,,,,,,,,,,,,NFKB2,,,,,BLVRB,BLVRB
,,,,,,,,,RPL15,MAN2A2,,,,PRC1,,MLLT3,,GPC5,GRIA2,,,,,SVEP1,RAG2,MOS,HIST2H2AC,,,,,,NSMCE1,,RBCK1,,,,,,,,,,,,,,CASP4,,,,,DUSP3,DUSP3
,,,,,,,,,RPL18A,MAP2K3,,,,PRDM8,,MNX1,,GPM6B,GRID1,,,,,TADA2A,RB1,MSL1,HIST2H2BD,,,,,,NSMCE2,,RBX1,,,,,,,,,,,,,,TNFAIP2,,,,,PNMA1,PNMA1
,,,,,,,,,RPL22,MAP3K12,,,,PRKAR2B,,MSC,,GPR101,GRIK1,,,,,TADA2B,RBBP4,MSL2,HIST2H2BE,,,,,,NSMCE4A,,RC3H1,,,,,,,,,,,,,,ACVR2A,,,,,TPRG1L,TPRG1L
,,,,,,,,,RPL23,MAP4K3,,,,PRMT5,,MSX1,,GPR12,GRIK3,,,,,TAF2,RBBP5,MSL3,HIST2H2BF,,,,,,NUB1,,RC3H2,,,,,,,,,,,,,,CX3CL1,,,,,VCPIP1,VCPIP1
,,,,,,,,,RPL24,7-Mar,,,,PRPS2,,MT1A,,ADGRA2,GRIN3A,,,,,TAL1,RBBP7,MSL3P1,HIST2H3A,,,,,,NUP107,,RCHY1,,,,,,,,,,,,,,IFIT1,,,,,DCAF8,DCAF8
,,,,,,,,,RPL28,MARK3,,,,PRRC2B,,MT1B,,GPR137B,GRK5,,,,,TDRD3,RBL1,MT3,HIST2H3C,,,,,,NUP133,,RFFL,,,,,,,,,,,,,,EMR1,,,,,BLCAP,BLCAP
,,,,,,,,,RPL29,MBD2,,,,PSMC3IP,,MT1DP,,GPR158,GRM3,,,,,TFAM,RBL2,MTA1,HIST2H3D,,,,,,NUP153,,COP1,,,,,,,,,,,,,,CFLAR,,,,,CACNB3,CACNB3
,,,,,,,,,RPL3,MCM3AP,,,,PTGFRN,,MT1H,,GPR27,GRM7,,,,,TFAP2A,RBM14,MTA2,HIST2H4A,,,,,,NUP155,,RFWD3,,,,,,,,,,,,,,DDX60,,,,,RGP1,RGP1
,,,,,,,,,RPL31,MCM4,,,,PTP4A1,,MT1M,,GPR50,GSC,,,,,TFAP2B,RCBTB1,MTA3,HIST2H4B,,,,,,NUP160,,RING1,,,,,,,,,,,,,,IDO1,,,,,DGKQ,DGKQ
,,,,,,,,,RPL32,ME1,,,,PTP4A2,,MYF6,,GPR83,GSC2,,,,,THRA,RCOR1,MTF2,HIST3H2A,,,,,,NUP188,,RLIM,,,,,,,,,,,,,,CFH,,,,,FAM102A,FAM102A
,,,,,,,,,RPL35A,ME2,,,,PTPN5,,MYO5B,,GPR88,GSTA4,,,,,THRB,RERE,MTHFR,HIST3H2BB,,,,,,NUP205,,RNF10,,,,,,,,,,,,,,IFIT2,,,,,CSRP1,CSRP1
,,,,,,,,,RPL36AL,MED15,,,,PTS,,MYOD1,,GREB1L,GSX1,,,,,TLE4,REST,PWWP3A,HIST3H3,,,,,,NUP210,,RNF103,,,,,,,,,,,,,,NCOA7,,,,,IPO13,IPO13
,,,,,,,,,RPL5,MED7,,,,PWWP2B,,NAGS,,GRIA2,GSX2,,,,,TNRC18,RING1,MYB,HIST4H4,,,,,,NUP214,,RNF11,,,,,,,,,,,,,,INHBA,,,,,RNF44,RNF44
,,,,,,,,,RPS10P5,MEIS2,,,,PYGB,,NAV2,,GRID1,GUCY1A1,,,,,TOP1,RNF168,MYC,HJURP,,,,,,NUP35,,RNF111,,,,,,,,,,,,,,TIMP1,,,,,EIF4A2,EIF4A2
,,,,,,,,,RPS14P3,MET,,,,QKI,,NBPF11,,GRIK1,GUCY2D,,,,,TOP2A,RNF2,MYOD1,HLCS,,,,,,NUP37,,RNF114,,,,,,,,,,,,,,RNF144B,,,,,USP16,USP16
,,,,,,,,,RPS27A,VCPKMT,,,,RAB11FIP1,,NCAM1,,GRIK3,H1F0,,,,,TOP2B,RNF20,MYSM1,HLTF,,,,,,NUP43,,RNF115,,,,,,,,,,,,,,MX1,,,,,RUNDC1,RUNDC1
,,,,,,,,,RPS5,MEX3C,,,,RAB15,,NDUFA4L2,,GRIN2B,H2AFX,,,,,TOX3,RNF40,NAA50,HMG20A,,,,,,NUP50,,RNF121,,,,,,,,,,,,,,ATP2C1,,,,,MNT,MNT
,,,,,,,,,RPS8,MFSD10,,,,RAB26,,NEFL,,GRIN2D,HAND1,,,,,TP53,RNF8,NAA60,HMG20B,,,,,,NUP54,,RNF122,,,,,,,,,,,,,,TSC22D1,,,,,CIB1,CIB1
,,,,,,,,,RPS9,MGAT2,,,,RALB,,NEFM,,GRIN3A,HAND2,,,,,TP63,RPS6KA4,NACC2,HMGA1,,,,,,NUP62,,RNF123,,,,,,,,,,,,,,PELI1,,,,,SOCS4,SOCS4
,,,,,,,,,RPSA,MGST2,,,,RALGDS,,NELL1,,GRM7,HAP1,,,,,TP73,RPS6KA5,NAP1L1,HMGA2,,,,,,NUP85,,RNF125,,,,,,,,,,,,,,TAPBP,,,,,TMEM179B,TMEM179B
,,,,,,,,,RRAGD,MICAL1,,,,RAP2B,,NEUROD1,,GSC,HBA1,,,,,TPR,RRP8,NAP1L2,HMGB1,,,,,,NUP88,,RNF126,,,,,,,,,,,,,,GBP4,,,,,RBCK1,RBCK1
,,,,,,,,,RSL1D1,MINK1,,,,RASAL2,,NEUROD2,,GSC2,HBA2,,,,,TRIM24,RSF1,NAP1L3,HMGB2,,,,,,NUP93,,RNF128,,,,,,,,,,,,,,CCND1,,,,,AKAP8L,AKAP8L
,,,,,,,,,RSL24D1,CENPU,,,,RASL10B,,NEUROG1,,GSTM3,HCG9,,,,,TRIM28,RTF1,NAP1L4,HMGB3,,,,,,NUP98,,RNF13,,,,,,,,,,,,,,SLC31A2,,,,,SLC33A1,SLC33A1
,,,,,,,,,RYBP,MLH3,,,,RBM15B,,NEUROG2,,GSX1,HES2,,,,,TRIM37,RUVBL1,NAP1L5,HMGN3,,,,,,NUP58,,RNF130,,,,,,,,,,,,,,SGK1,,,,,FAM53C,FAM53C
,,,,,,,,,RYR1,MMP2,,,,RBM24,,NEUROG3,,GSX2,HES7,,,,,TRPS1,RUVBL2,NAP1L6,HMGN5,,,,,,NUPL2,,RNF133,,,,,,,,,,,,,,ZNFX1,,,,,PERP,PERP
,,,,,,,,,SAMM50,MORC2,,,,RBM38,,NFIX,,GUCY1A2,HEY1,,,,,TSHZ3,RYBP,NASP,HNRNPC,,,,,,OS9,,RNF135,,,,,,,,,,,,,,RAPGEF6,,,,,HIF1AN,HIF1AN
,,,,,,,,,SATB1,MPHOSPH9,,,,RBP1,,NKX2-1,,GUCY1A1,HHAT,,,,,TTC5,SALL1,NCOA1,HOPX,,,,,,OTUB1,,RNF138,,,,,,,,,,,,,,CCL2,,,,,BROX,BROX
,,,,,,,,,SCAMP1,MR1,,,,RBPJ,,NKX2-2,,GUCY2D,HHEX,,,,,TTF1,SAP130,NCOA2,HORMAD1,,,,,,OTUB2,,RNF139,,,,,,,,,,,,,,HLA-B,,,,,OTUD6B-AS1,OTUD6B-AS1
,,,,,,,,,SCAP,MRPL13,,,,RBPMS2,,NKX2-3,,HAND2,HHIP,,,,,UBE2T,SAP18,NCOA3,HORMAD2,,,,,,OTUD1,,RNF14,,,,,,,,,,,,,,NFE2L2,,,,,RAB13,RAB13
,,,,,,,,,SCARB2,MRPL15,,,,RCL1,,NKX2-8,,HAP1,HHLA3,,,,,UHRF1,SAP30,NCOR1,HP1BP3,,,,,,OTUD3,,RNF141,,,,,,,,,,,,,,UBA7,,,,,DEXI,DEXI
,,,,,,,,,SDC4,MRPL19,,,,RDX,,NKX3-1,,HBA1,HIC1,,,,,UPF1,SAP30L,NEK11,HSF4,,,,,,OTUD4,,RNF144A,,,,,,,,,,,,,,HAS2,,,,,ZFYVE27,ZFYVE27
,,,,,,,,,SEC11A,MRPL40,,,,RECQL4,,NKX3-2,,HBA2,HIST1H2AG,,,,,UXT,SATB1,NFE2,HSPA1A,,,,,,OTUD5,,RNF144B,,,,,,,,,,,,,,JUN,,,,,PKD2,PKD2
,,,,,,,,,SEC14L5,MRPS28,,,,REEP4,,NKX6-1,,HCN4,HIST1H2AH,,,,,VAX1,SATB2,NOC2L,HSPA2,,,,,,OTUD6A,,RNF145,,,,,,,,,,,,,,SLC11A2,,,,,TRIAP1,TRIAP1
,,,,,,,,,SEC62,MSL1,,,,RGS19,,NKX6-2,,HES2,HIST1H2AI,,,,,VAX2,SCMH1,NPM1,HUWE1,,,,,,OTUD7A,,RNF146,,,,,,,,,,,,,,FOSL1,,,,,ACTR8,ACTR8
,,,,,,,,,SECISBP2L,MSN,,,,RGS4,,NOL4,,HES7,HIST1H2AK,,,,,VCX,SETD1A,NPM2,IGHMBP2,,,,,,OTUD7B,,RNF149,,,,,,,,,,,,,,SELL,,,,,CHMP5,CHMP5
,,,,,,,,,SEMA6A,MT1E,,,,RHOBTB2,,NPAS1,,HEY1,HIST1H2AL,,,,,VRK1,SETD1B,NR1H4,IKZF1,,,,,,PAF1,,RNF151,,,,,,,,,,,,,,PLAUR,,,,,MIA3,MIA3
,,,,,,,,,SERBP1,MT2A,,,,RIT1,,NPAS4,,HHAT,HIST1H2AM,,,,,VSX1,SETD2,NR3C1,INCENP,,,,,,PRKN,,RNF152,,,,,,,,,,,,,,BATF2,,,,,COQ4,COQ4
,,,,,,,,,SERP1,MTDH,,,,RND2,,NPNT,,HHEX,HIST1H2BK,,,,,WAC,SETD3,NSD1,ING1,,,,,,PARP1,,RNF165,,,,,,,,,,,,,,TNFAIP8,,,,,SMCR8,SMCR8
,,,,,,,,,SERPINB6,MTERF3,,,,RNF122,,NPR3,,HHIP,HIST1H2BL,,,,,WBP2,SETD6,OGT,ING2,,,,,,PAX6,,RNF166,,,,,,,,,,,,,,ST3GAL5,,,,,UBXN4,UBXN4
,,,,,,,,,SERPINB9,MTFR1,,,,RNF145,,NPTX1,,HLF,HIST1H2BO,,,,,WDR82,SETD7,OIP5,ING3,,,,,,PCGF1,,RNF167,,,,,,,,,,,,,,TANK,,,,,MED29,MED29
,,,,,,,,,SERPINI1,MTR,,,,ROS1,,NPY1R,,HLX,HIST1H3A,,,,,NSD2,KMT5A,PADI1,ING4,,,,,,PCGF2,,RNF168,,,,,,,,,,,,,,ARID5B,,,,,COQ10B,COQ10B
,,,,,,,,,SETD2,MTSS1,,,,RP2,,NR2F2,,HMX2,HIST1H3B,,,,,WRN,SETDB1,PADI2,ING5,,,,,,PCNA,,RNF169,,,,,,,,,,,,,,MX2,,,,,PHC1P1,PHC1P1
,,,,,,,,,SIK1,MTX1,,,,RPS19BP1,,NR4A3,,HMX3,HIST1H3C,,,,,XBP1,SETDB2,PADI3,INO80,,,,,,PCNP,,RNF170,,,,,,,,,,,,,,TAP1,,,,,C5orf51,C5orf51
,,,,,,,,,SIRPA,MXRA7,,,,RTF1,,NRG1,,HNF1B,HIST1H3D,,,,,YAP1,SETMAR,PADI4,INO80B,,,,,,PDZRN3,,RNF175,,,,,,,,,,,,,,,,,,,PRPF4B,PRPF4B
,,,,,,,,,SLC16A1,MYO6,,,,RUSC1,,NRG2,,HOPX,HIST1H3E,,,,,ZC3H12A,SFMBT1,PAF1,INO80C,,,,,,PDZRN4,,RNF180,,,,,,,,,,,,,,,,,,,CCDC90B,CCDC90B
,,,,,,,,,SLC25A36,MYOF,,,,RUVBL2,,NT5C1A,,HOXB1,HIST1H3F,,,,,ZEB1,SFPQ,PAX7,IPO4,,,,,,PELI1,,RNF181,,,,,,,,,,,,,,,,,,,CIPC,CIPC
,,,,,,,,,SLC25A38,NACC2,,,,RYK,,NTN1,,HOXB13,HIST1H3G,,,,,ZGLP1,SIN3A,PAXIP1,IRF4,,,,,,PELI2,,RNF182,,,,,,,,,,,,,,,,,,,ATG13,ATG13
,,,,,,,,,SLC25A6,NANS,,,,S100A10,,NTNG2,,HOXB2,HIST1H3H,,,,,ZIC2,SIN3B,PBRM1,ITGB3BP,,,,,,PELI3,,RNF185,,,,,,,,,,,,,,,,,,,ARFGAP1,ARFGAP1
,,,,,,,,,SLC35A3,NASP,,,,SAMD1,,NTRK1,,HOXB3,HIST1H3I,,,,,ZKSCAN3,SIRT1,PCGF1,ITPA,,,,,,PEX12,,RNF187,,,,,,,,,,,,,,,,,,,ZNF252P,ZNF252P
